,censustract,PUMA,HSI,Device,WGTP,withoutHSI,WithoutDevice
0,36005026701,03701,31768,35535,41585,23.6070698569,14.5485150896
1,36005026702,03701,31768,35535,41585,23.6070698569,14.5485150896
2,36005027300,03701,31768,35535,41585,23.6070698569,14.5485150896
3,36005027700,03701,31768,35535,41585,23.6070698569,14.5485150896
4,36005027900,03701,31768,35535,41585,23.6070698569,14.5485150896
5,36005028100,03701,31768,35535,41585,23.6070698569,14.5485150896
6,36005028300,03701,31768,35535,41585,23.6070698569,14.5485150896
7,36005028500,03701,31768,35535,41585,23.6070698569,14.5485150896
8,36005028700,03701,31768,35535,41585,23.6070698569,14.5485150896
9,36005028900,03701,31768,35535,41585,23.6070698569,14.5485150896
10,36005029301,03701,31768,35535,41585,23.6070698569,14.5485150896
11,36005029302,03701,31768,35535,41585,23.6070698569,14.5485150896
12,36005029500,03701,31768,35535,41585,23.6070698569,14.5485150896
13,36005029700,03701,31768,35535,41585,23.6070698569,14.5485150896
14,36005030100,03701,31768,35535,41585,23.6070698569,14.5485150896
15,36005030701,03701,31768,35535,41585,23.6070698569,14.5485150896
16,36005030900,03701,31768,35535,41585,23.6070698569,14.5485150896
17,36005031900,03701,31768,35535,41585,23.6070698569,14.5485150896
18,36005032300,03701,31768,35535,41585,23.6070698569,14.5485150896
19,36005033500,03701,31768,35535,41585,23.6070698569,14.5485150896
20,36005033700,03701,31768,35535,41585,23.6070698569,14.5485150896
21,36005034300,03701,31768,35535,41585,23.6070698569,14.5485150896
22,36005034500,03701,31768,35535,41585,23.6070698569,14.5485150896
23,36005035100,03701,31768,35535,41585,23.6070698569,14.5485150896
24,36005040303,03701,31768,35535,41585,23.6070698569,14.5485150896
25,36005040304,03701,31768,35535,41585,23.6070698569,14.5485150896
26,36005040701,03701,31768,35535,41585,23.6070698569,14.5485150896
27,36005040900,03701,31768,35535,41585,23.6070698569,14.5485150896
28,36005035600,03702,33599,39321,46196,27.2685946835,14.8822408867
29,36005035800,03702,33599,39321,46196,27.2685946835,14.8822408867
30,36005036400,03702,33599,39321,46196,27.2685946835,14.8822408867
31,36005036800,03702,33599,39321,46196,27.2685946835,14.8822408867
32,36005037000,03702,33599,39321,46196,27.2685946835,14.8822408867
33,36005037200,03702,33599,39321,46196,27.2685946835,14.8822408867
34,36005037400,03702,33599,39321,46196,27.2685946835,14.8822408867
35,36005037600,03702,33599,39321,46196,27.2685946835,14.8822408867
36,36005037800,03702,33599,39321,46196,27.2685946835,14.8822408867
37,36005038000,03702,33599,39321,46196,27.2685946835,14.8822408867
38,36005038200,03702,33599,39321,46196,27.2685946835,14.8822408867
39,36005038600,03702,33599,39321,46196,27.2685946835,14.8822408867
40,36005038800,03702,33599,39321,46196,27.2685946835,14.8822408867
41,36005039000,03702,33599,39321,46196,27.2685946835,14.8822408867
42,36005039200,03702,33599,39321,46196,27.2685946835,14.8822408867
43,36005039400,03702,33599,39321,46196,27.2685946835,14.8822408867
44,36005039600,03702,33599,39321,46196,27.2685946835,14.8822408867
45,36005039800,03702,33599,39321,46196,27.2685946835,14.8822408867
46,36005040400,03702,33599,39321,46196,27.2685946835,14.8822408867
47,36005040600,03702,33599,39321,46196,27.2685946835,14.8822408867
48,36005040800,03702,33599,39321,46196,27.2685946835,14.8822408867
49,36005041400,03702,33599,39321,46196,27.2685946835,14.8822408867
50,36005041800,03702,33599,39321,46196,27.2685946835,14.8822408867
51,36005042000,03702,33599,39321,46196,27.2685946835,14.8822408867
52,36005042200,03702,33599,39321,46196,27.2685946835,14.8822408867
53,36005042400,03702,33599,39321,46196,27.2685946835,14.8822408867
54,36005042600,03702,33599,39321,46196,27.2685946835,14.8822408867
55,36005042800,03702,33599,39321,46196,27.2685946835,14.8822408867
56,36005043000,03702,33599,39321,46196,27.2685946835,14.8822408867
57,36005043400,03702,33599,39321,46196,27.2685946835,14.8822408867
58,36005043500,03702,33599,39321,46196,27.2685946835,14.8822408867
59,36005043600,03702,33599,39321,46196,27.2685946835,14.8822408867
60,36005044200,03702,33599,39321,46196,27.2685946835,14.8822408867
61,36005044400,03702,33599,39321,46196,27.2685946835,14.8822408867
62,36005044800,03702,33599,39321,46196,27.2685946835,14.8822408867
63,36005044901,03702,33599,39321,46196,27.2685946835,14.8822408867
64,36005044902,03702,33599,39321,46196,27.2685946835,14.8822408867
65,36005045101,03702,33599,39321,46196,27.2685946835,14.8822408867
66,36005045102,03702,33599,39321,46196,27.2685946835,14.8822408867
67,36005045600,03702,33599,39321,46196,27.2685946835,14.8822408867
68,36005045800,03702,33599,39321,46196,27.2685946835,14.8822408867
69,36005046000,03702,33599,39321,46196,27.2685946835,14.8822408867
70,36005048400,03702,33599,39321,46196,27.2685946835,14.8822408867
71,36005011000,03703,33958,36252,44637,23.9240988418,18.7848645742
72,36005011800,03703,33958,36252,44637,23.9240988418,18.7848645742
73,36005013000,03703,33958,36252,44637,23.9240988418,18.7848645742
74,36005013200,03703,33958,36252,44637,23.9240988418,18.7848645742
75,36005013800,03703,33958,36252,44637,23.9240988418,18.7848645742
76,36005014400,03703,33958,36252,44637,23.9240988418,18.7848645742
77,36005015200,03703,33958,36252,44637,23.9240988418,18.7848645742
78,36005015800,03703,33958,36252,44637,23.9240988418,18.7848645742
79,36005016000,03703,33958,36252,44637,23.9240988418,18.7848645742
80,36005016200,03703,33958,36252,44637,23.9240988418,18.7848645742
81,36005016400,03703,33958,36252,44637,23.9240988418,18.7848645742
82,36005016600,03703,33958,36252,44637,23.9240988418,18.7848645742
83,36005018400,03703,33958,36252,44637,23.9240988418,18.7848645742
84,36005019400,03703,33958,36252,44637,23.9240988418,18.7848645742
85,36005026400,03703,33958,36252,44637,23.9240988418,18.7848645742
86,36005026601,03703,33958,36252,44637,23.9240988418,18.7848645742
87,36005026602,03703,33958,36252,44637,23.9240988418,18.7848645742
88,36005027401,03703,33958,36252,44637,23.9240988418,18.7848645742
89,36005027402,03703,33958,36252,44637,23.9240988418,18.7848645742
90,36005027600,03703,33958,36252,44637,23.9240988418,18.7848645742
91,36005030000,03703,33958,36252,44637,23.9240988418,18.7848645742
92,36005030200,03703,33958,36252,44637,23.9240988418,18.7848645742
93,36005046201,03703,33958,36252,44637,23.9240988418,18.7848645742
94,36005046202,03703,33958,36252,44637,23.9240988418,18.7848645742
95,36005050400,03703,33958,36252,44637,23.9240988418,18.7848645742
96,36005051600,03703,33958,36252,44637,23.9240988418,18.7848645742
97,36005020000,03704,29102,33676,42571,31.6389091165,20.8945056494
98,36005022401,03704,29102,33676,42571,31.6389091165,20.8945056494
99,36005022403,03704,29102,33676,42571,31.6389091165,20.8945056494
100,36005022404,03704,29102,33676,42571,31.6389091165,20.8945056494
101,36005022800,03704,29102,33676,42571,31.6389091165,20.8945056494
102,36005023000,03704,29102,33676,42571,31.6389091165,20.8945056494
103,36005023200,03704,29102,33676,42571,31.6389091165,20.8945056494
104,36005023600,03704,29102,33676,42571,31.6389091165,20.8945056494
105,36005023800,03704,29102,33676,42571,31.6389091165,20.8945056494
106,36005024000,03704,29102,33676,42571,31.6389091165,20.8945056494
107,36005024400,03704,29102,33676,42571,31.6389091165,20.8945056494
108,36005024600,03704,29102,33676,42571,31.6389091165,20.8945056494
109,36005024800,03704,29102,33676,42571,31.6389091165,20.8945056494
110,36005025000,03704,29102,33676,42571,31.6389091165,20.8945056494
111,36005025200,03704,29102,33676,42571,31.6389091165,20.8945056494
112,36005025400,03704,29102,33676,42571,31.6389091165,20.8945056494
113,36005025600,03704,29102,33676,42571,31.6389091165,20.8945056494
114,36005028400,03704,29102,33676,42571,31.6389091165,20.8945056494
115,36005028600,03704,29102,33676,42571,31.6389091165,20.8945056494
116,36005028800,03704,29102,33676,42571,31.6389091165,20.8945056494
117,36005029600,03704,29102,33676,42571,31.6389091165,20.8945056494
118,36005031000,03704,29102,33676,42571,31.6389091165,20.8945056494
119,36005031200,03704,29102,33676,42571,31.6389091165,20.8945056494
120,36005031400,03704,29102,33676,42571,31.6389091165,20.8945056494
121,36005031600,03704,29102,33676,42571,31.6389091165,20.8945056494
122,36005031800,03704,29102,33676,42571,31.6389091165,20.8945056494
123,36005032400,03704,29102,33676,42571,31.6389091165,20.8945056494
124,36005032600,03704,29102,33676,42571,31.6389091165,20.8945056494
125,36005032800,03704,29102,33676,42571,31.6389091165,20.8945056494
126,36005033000,03704,29102,33676,42571,31.6389091165,20.8945056494
127,36005033201,03704,29102,33676,42571,31.6389091165,20.8945056494
128,36005033202,03704,29102,33676,42571,31.6389091165,20.8945056494
129,36005033600,03704,29102,33676,42571,31.6389091165,20.8945056494
130,36005033800,03704,29102,33676,42571,31.6389091165,20.8945056494
131,36005034000,03704,29102,33676,42571,31.6389091165,20.8945056494
132,36005034200,03704,29102,33676,42571,31.6389091165,20.8945056494
133,36005034400,03704,29102,33676,42571,31.6389091165,20.8945056494
134,36005034800,03704,29102,33676,42571,31.6389091165,20.8945056494
135,36005035000,03704,29102,33676,42571,31.6389091165,20.8945056494
136,36005036000,03704,29102,33676,42571,31.6389091165,20.8945056494
137,36005006000,03705,33164,41499,55848,40.6173900587,25.6929522991
138,36005012101,03705,33164,41499,55848,40.6173900587,25.6929522991
139,36005012300,03705,33164,41499,55848,40.6173900587,25.6929522991
140,36005012500,03705,33164,41499,55848,40.6173900587,25.6929522991
141,36005013300,03705,33164,41499,55848,40.6173900587,25.6929522991
142,36005013500,03705,33164,41499,55848,40.6173900587,25.6929522991
143,36005014100,03705,33164,41499,55848,40.6173900587,25.6929522991
144,36005014500,03705,33164,41499,55848,40.6173900587,25.6929522991
145,36005014701,03705,33164,41499,55848,40.6173900587,25.6929522991
146,36005014702,03705,33164,41499,55848,40.6173900587,25.6929522991
147,36005014900,03705,33164,41499,55848,40.6173900587,25.6929522991
148,36005015100,03705,33164,41499,55848,40.6173900587,25.6929522991
149,36005015300,03705,33164,41499,55848,40.6173900587,25.6929522991
150,36005015500,03705,33164,41499,55848,40.6173900587,25.6929522991
151,36005015700,03705,33164,41499,55848,40.6173900587,25.6929522991
152,36005016100,03705,33164,41499,55848,40.6173900587,25.6929522991
153,36005016300,03705,33164,41499,55848,40.6173900587,25.6929522991
154,36005016500,03705,33164,41499,55848,40.6173900587,25.6929522991
155,36005016700,03705,33164,41499,55848,40.6173900587,25.6929522991
156,36005016900,03705,33164,41499,55848,40.6173900587,25.6929522991
157,36005018500,03705,33164,41499,55848,40.6173900587,25.6929522991
158,36005022000,03705,33164,41499,55848,40.6173900587,25.6929522991
159,36005033400,03705,33164,41499,55848,40.6173900587,25.6929522991
160,36005035900,03705,33164,41499,55848,40.6173900587,25.6929522991
161,36005036100,03705,33164,41499,55848,40.6173900587,25.6929522991
162,36005036300,03705,33164,41499,55848,40.6173900587,25.6929522991
163,36005036501,03705,33164,41499,55848,40.6173900587,25.6929522991
164,36005036502,03705,33164,41499,55848,40.6173900587,25.6929522991
165,36005036700,03705,33164,41499,55848,40.6173900587,25.6929522991
166,36005036901,03705,33164,41499,55848,40.6173900587,25.6929522991
167,36005036902,03705,33164,41499,55848,40.6173900587,25.6929522991
168,36005037100,03705,33164,41499,55848,40.6173900587,25.6929522991
169,36005037300,03705,33164,41499,55848,40.6173900587,25.6929522991
170,36005037504,03705,33164,41499,55848,40.6173900587,25.6929522991
171,36005038500,03705,33164,41499,55848,40.6173900587,25.6929522991
172,36005038700,03705,33164,41499,55848,40.6173900587,25.6929522991
173,36005038900,03705,33164,41499,55848,40.6173900587,25.6929522991
174,36005039100,03705,33164,41499,55848,40.6173900587,25.6929522991
175,36005039300,03705,33164,41499,55848,40.6173900587,25.6929522991
176,36005039500,03705,33164,41499,55848,40.6173900587,25.6929522991
177,36005039700,03705,33164,41499,55848,40.6173900587,25.6929522991
178,36005023702,03706,25392,32738,42986,40.9296049877,23.8403201042
179,36005025300,03706,25392,32738,42986,40.9296049877,23.8403201042
180,36005025500,03706,25392,32738,42986,40.9296049877,23.8403201042
181,36005026100,03706,25392,32738,42986,40.9296049877,23.8403201042
182,36005026300,03706,25392,32738,42986,40.9296049877,23.8403201042
183,36005026500,03706,25392,32738,42986,40.9296049877,23.8403201042
184,36005026900,03706,25392,32738,42986,40.9296049877,23.8403201042
185,36005039901,03706,25392,32738,42986,40.9296049877,23.8403201042
186,36005039902,03706,25392,32738,42986,40.9296049877,23.8403201042
187,36005040100,03706,25392,32738,42986,40.9296049877,23.8403201042
188,36005040302,03706,25392,32738,42986,40.9296049877,23.8403201042
189,36005040501,03706,25392,32738,42986,40.9296049877,23.8403201042
190,36005040502,03706,25392,32738,42986,40.9296049877,23.8403201042
191,36005040702,03706,25392,32738,42986,40.9296049877,23.8403201042
192,36005041100,03706,25392,32738,42986,40.9296049877,23.8403201042
193,36005041300,03706,25392,32738,42986,40.9296049877,23.8403201042
194,36005041500,03706,25392,32738,42986,40.9296049877,23.8403201042
195,36005041900,03706,25392,32738,42986,40.9296049877,23.8403201042
196,36005042100,03706,25392,32738,42986,40.9296049877,23.8403201042
197,36005042300,03706,25392,32738,42986,40.9296049877,23.8403201042
198,36005042500,03706,25392,32738,42986,40.9296049877,23.8403201042
199,36005042901,03706,25392,32738,42986,40.9296049877,23.8403201042
200,36005042902,03706,25392,32738,42986,40.9296049877,23.8403201042
201,36005043100,03706,25392,32738,42986,40.9296049877,23.8403201042
202,36005005300,03707,30978,36010,44874,30.966706779,19.7530864198
203,36005020501,03707,30978,36010,44874,30.966706779,19.7530864198
204,36005020502,03707,30978,36010,44874,30.966706779,19.7530864198
205,36005021301,03707,30978,36010,44874,30.966706779,19.7530864198
206,36005021501,03707,30978,36010,44874,30.966706779,19.7530864198
207,36005021502,03707,30978,36010,44874,30.966706779,19.7530864198
208,36005021700,03707,30978,36010,44874,30.966706779,19.7530864198
209,36005022701,03707,30978,36010,44874,30.966706779,19.7530864198
210,36005022702,03707,30978,36010,44874,30.966706779,19.7530864198
211,36005022703,03707,30978,36010,44874,30.966706779,19.7530864198
212,36005022901,03707,30978,36010,44874,30.966706779,19.7530864198
213,36005022902,03707,30978,36010,44874,30.966706779,19.7530864198
214,36005023100,03707,30978,36010,44874,30.966706779,19.7530864198
215,36005023301,03707,30978,36010,44874,30.966706779,19.7530864198
216,36005023302,03707,30978,36010,44874,30.966706779,19.7530864198
217,36005023501,03707,30978,36010,44874,30.966706779,19.7530864198
218,36005023502,03707,30978,36010,44874,30.966706779,19.7530864198
219,36005023703,03707,30978,36010,44874,30.966706779,19.7530864198
220,36005023704,03707,30978,36010,44874,30.966706779,19.7530864198
221,36005023900,03707,30978,36010,44874,30.966706779,19.7530864198
222,36005024100,03707,30978,36010,44874,30.966706779,19.7530864198
223,36005024300,03707,30978,36010,44874,30.966706779,19.7530864198
224,36005024501,03707,30978,36010,44874,30.966706779,19.7530864198
225,36005024502,03707,30978,36010,44874,30.966706779,19.7530864198
226,36005024700,03707,30978,36010,44874,30.966706779,19.7530864198
227,36005024900,03707,30978,36010,44874,30.966706779,19.7530864198
228,36005025100,03707,30978,36010,44874,30.966706779,19.7530864198
229,36005025700,03707,30978,36010,44874,30.966706779,19.7530864198
230,36005037900,03707,30978,36010,44874,30.966706779,19.7530864198
231,36005038100,03707,30978,36010,44874,30.966706779,19.7530864198
232,36005038301,03707,30978,36010,44874,30.966706779,19.7530864198
233,36005038302,03707,30978,36010,44874,30.966706779,19.7530864198
234,36005005902,03708,30467,36398,47358,35.6666244352,23.142869209
235,36005006100,03708,30467,36398,47358,35.6666244352,23.142869209
236,36005006300,03708,30467,36398,47358,35.6666244352,23.142869209
237,36005014300,03708,30467,36398,47358,35.6666244352,23.142869209
238,36005017100,03708,30467,36398,47358,35.6666244352,23.142869209
239,36005017300,03708,30467,36398,47358,35.6666244352,23.142869209
240,36005017500,03708,30467,36398,47358,35.6666244352,23.142869209
241,36005017701,03708,30467,36398,47358,35.6666244352,23.142869209
242,36005017702,03708,30467,36398,47358,35.6666244352,23.142869209
243,36005017901,03708,30467,36398,47358,35.6666244352,23.142869209
244,36005017902,03708,30467,36398,47358,35.6666244352,23.142869209
245,36005018101,03708,30467,36398,47358,35.6666244352,23.142869209
246,36005018102,03708,30467,36398,47358,35.6666244352,23.142869209
247,36005018301,03708,30467,36398,47358,35.6666244352,23.142869209
248,36005018302,03708,30467,36398,47358,35.6666244352,23.142869209
249,36005018900,03708,30467,36398,47358,35.6666244352,23.142869209
250,36005019300,03708,30467,36398,47358,35.6666244352,23.142869209
251,36005019500,03708,30467,36398,47358,35.6666244352,23.142869209
252,36005019700,03708,30467,36398,47358,35.6666244352,23.142869209
253,36005019900,03708,30467,36398,47358,35.6666244352,23.142869209
254,36005020100,03708,30467,36398,47358,35.6666244352,23.142869209
255,36005020900,03708,30467,36398,47358,35.6666244352,23.142869209
256,36005021100,03708,30467,36398,47358,35.6666244352,23.142869209
257,36005021302,03708,30467,36398,47358,35.6666244352,23.142869209
258,36005021900,03708,30467,36398,47358,35.6666244352,23.142869209
259,36005022101,03708,30467,36398,47358,35.6666244352,23.142869209
260,36005022102,03708,30467,36398,47358,35.6666244352,23.142869209
261,36005022300,03708,30467,36398,47358,35.6666244352,23.142869209
262,36005022500,03708,30467,36398,47358,35.6666244352,23.142869209
263,36005000200,03709,42303,50526,65913,35.8199444723,23.3444085385
264,36005000400,03709,42303,50526,65913,35.8199444723,23.3444085385
265,36005001600,03709,42303,50526,65913,35.8199444723,23.3444085385
266,36005002000,03709,42303,50526,65913,35.8199444723,23.3444085385
267,36005002400,03709,42303,50526,65913,35.8199444723,23.3444085385
268,36005002800,03709,42303,50526,65913,35.8199444723,23.3444085385
269,36005003800,03709,42303,50526,65913,35.8199444723,23.3444085385
270,36005004001,03709,42303,50526,65913,35.8199444723,23.3444085385
271,36005004200,03709,42303,50526,65913,35.8199444723,23.3444085385
272,36005004400,03709,42303,50526,65913,35.8199444723,23.3444085385
273,36005004600,03709,42303,50526,65913,35.8199444723,23.3444085385
274,36005004800,03709,42303,50526,65913,35.8199444723,23.3444085385
275,36005005001,03709,42303,50526,65913,35.8199444723,23.3444085385
276,36005005002,03709,42303,50526,65913,35.8199444723,23.3444085385
277,36005005200,03709,42303,50526,65913,35.8199444723,23.3444085385
278,36005005400,03709,42303,50526,65913,35.8199444723,23.3444085385
279,36005005600,03709,42303,50526,65913,35.8199444723,23.3444085385
280,36005006200,03709,42303,50526,65913,35.8199444723,23.3444085385
281,36005006400,03709,42303,50526,65913,35.8199444723,23.3444085385
282,36005006800,03709,42303,50526,65913,35.8199444723,23.3444085385
283,36005007000,03709,42303,50526,65913,35.8199444723,23.3444085385
284,36005007200,03709,42303,50526,65913,35.8199444723,23.3444085385
285,36005007400,03709,42303,50526,65913,35.8199444723,23.3444085385
286,36005007600,03709,42303,50526,65913,35.8199444723,23.3444085385
287,36005007800,03709,42303,50526,65913,35.8199444723,23.3444085385
288,36005008400,03709,42303,50526,65913,35.8199444723,23.3444085385
289,36005008600,03709,42303,50526,65913,35.8199444723,23.3444085385
290,36005009000,03709,42303,50526,65913,35.8199444723,23.3444085385
291,36005009200,03709,42303,50526,65913,35.8199444723,23.3444085385
292,36005009600,03709,42303,50526,65913,35.8199444723,23.3444085385
293,36005009800,03709,42303,50526,65913,35.8199444723,23.3444085385
294,36005020200,03709,42303,50526,65913,35.8199444723,23.3444085385
295,36005020400,03709,42303,50526,65913,35.8199444723,23.3444085385
296,36005020601,03709,42303,50526,65913,35.8199444723,23.3444085385
297,36005021001,03709,42303,50526,65913,35.8199444723,23.3444085385
298,36005021002,03709,42303,50526,65913,35.8199444723,23.3444085385
299,36005021200,03709,42303,50526,65913,35.8199444723,23.3444085385
300,36005021601,03709,42303,50526,65913,35.8199444723,23.3444085385
301,36005021602,03709,42303,50526,65913,35.8199444723,23.3444085385
302,36005021800,03709,42303,50526,65913,35.8199444723,23.3444085385
303,36005022200,03709,42303,50526,65913,35.8199444723,23.3444085385
304,36005000100,03710,31786,36386,49175,35.3614641586,26.0071174377
305,36005001900,03710,31786,36386,49175,35.3614641586,26.0071174377
306,36005002300,03710,31786,36386,49175,35.3614641586,26.0071174377
307,36005002500,03710,31786,36386,49175,35.3614641586,26.0071174377
308,36005002701,03710,31786,36386,49175,35.3614641586,26.0071174377
309,36005002702,03710,31786,36386,49175,35.3614641586,26.0071174377
310,36005003100,03710,31786,36386,49175,35.3614641586,26.0071174377
311,36005003300,03710,31786,36386,49175,35.3614641586,26.0071174377
312,36005003500,03710,31786,36386,49175,35.3614641586,26.0071174377
313,36005003700,03710,31786,36386,49175,35.3614641586,26.0071174377
314,36005003900,03710,31786,36386,49175,35.3614641586,26.0071174377
315,36005004100,03710,31786,36386,49175,35.3614641586,26.0071174377
316,36005004300,03710,31786,36386,49175,35.3614641586,26.0071174377
317,36005005100,03710,31786,36386,49175,35.3614641586,26.0071174377
318,36005006500,03710,31786,36386,49175,35.3614641586,26.0071174377
319,36005006700,03710,31786,36386,49175,35.3614641586,26.0071174377
320,36005006900,03710,31786,36386,49175,35.3614641586,26.0071174377
321,36005007100,03710,31786,36386,49175,35.3614641586,26.0071174377
322,36005007300,03710,31786,36386,49175,35.3614641586,26.0071174377
323,36005007500,03710,31786,36386,49175,35.3614641586,26.0071174377
324,36005007700,03710,31786,36386,49175,35.3614641586,26.0071174377
325,36005007900,03710,31786,36386,49175,35.3614641586,26.0071174377
326,36005008300,03710,31786,36386,49175,35.3614641586,26.0071174377
327,36005008500,03710,31786,36386,49175,35.3614641586,26.0071174377
328,36005008700,03710,31786,36386,49175,35.3614641586,26.0071174377
329,36005008900,03710,31786,36386,49175,35.3614641586,26.0071174377
330,36005009300,03710,31786,36386,49175,35.3614641586,26.0071174377
331,36005011502,03710,31786,36386,49175,35.3614641586,26.0071174377
332,36005011700,03710,31786,36386,49175,35.3614641586,26.0071174377
333,36005011900,03710,31786,36386,49175,35.3614641586,26.0071174377
334,36005012102,03710,31786,36386,49175,35.3614641586,26.0071174377
335,36005012701,03710,31786,36386,49175,35.3614641586,26.0071174377
336,36005012901,03710,31786,36386,49175,35.3614641586,26.0071174377
337,36005013100,03710,31786,36386,49175,35.3614641586,26.0071174377
338,36005015900,03710,31786,36386,49175,35.3614641586,26.0071174377
339,36047044900,04001,43874,48025,63081,30.4481539608,23.8677256226
340,36047047700,04001,43874,48025,63081,30.4481539608,23.8677256226
341,36047048100,04001,43874,48025,63081,30.4481539608,23.8677256226
342,36047049100,04001,43874,48025,63081,30.4481539608,23.8677256226
343,36047049500,04001,43874,48025,63081,30.4481539608,23.8677256226
344,36047049700,04001,43874,48025,63081,30.4481539608,23.8677256226
345,36047049900,04001,43874,48025,63081,30.4481539608,23.8677256226
346,36047050100,04001,43874,48025,63081,30.4481539608,23.8677256226
347,36047050300,04001,43874,48025,63081,30.4481539608,23.8677256226
348,36047050500,04001,43874,48025,63081,30.4481539608,23.8677256226
349,36047050900,04001,43874,48025,63081,30.4481539608,23.8677256226
350,36047051100,04001,43874,48025,63081,30.4481539608,23.8677256226
351,36047051300,04001,43874,48025,63081,30.4481539608,23.8677256226
352,36047051500,04001,43874,48025,63081,30.4481539608,23.8677256226
353,36047051700,04001,43874,48025,63081,30.4481539608,23.8677256226
354,36047051900,04001,43874,48025,63081,30.4481539608,23.8677256226
355,36047052300,04001,43874,48025,63081,30.4481539608,23.8677256226
356,36047052500,04001,43874,48025,63081,30.4481539608,23.8677256226
357,36047052700,04001,43874,48025,63081,30.4481539608,23.8677256226
358,36047052900,04001,43874,48025,63081,30.4481539608,23.8677256226
359,36047053300,04001,43874,48025,63081,30.4481539608,23.8677256226
360,36047053500,04001,43874,48025,63081,30.4481539608,23.8677256226
361,36047053700,04001,43874,48025,63081,30.4481539608,23.8677256226
362,36047053900,04001,43874,48025,63081,30.4481539608,23.8677256226
363,36047054500,04001,43874,48025,63081,30.4481539608,23.8677256226
364,36047054700,04001,43874,48025,63081,30.4481539608,23.8677256226
365,36047054900,04001,43874,48025,63081,30.4481539608,23.8677256226
366,36047055100,04001,43874,48025,63081,30.4481539608,23.8677256226
367,36047055300,04001,43874,48025,63081,30.4481539608,23.8677256226
368,36047055500,04001,43874,48025,63081,30.4481539608,23.8677256226
369,36047055700,04001,43874,48025,63081,30.4481539608,23.8677256226
370,36047056100,04001,43874,48025,63081,30.4481539608,23.8677256226
371,36047056300,04001,43874,48025,63081,30.4481539608,23.8677256226
372,36047056500,04001,43874,48025,63081,30.4481539608,23.8677256226
373,36047056900,04001,43874,48025,63081,30.4481539608,23.8677256226
374,36047057100,04001,43874,48025,63081,30.4481539608,23.8677256226
375,36047057300,04001,43874,48025,63081,30.4481539608,23.8677256226
376,36047057500,04001,43874,48025,63081,30.4481539608,23.8677256226
377,36047057900,04001,43874,48025,63081,30.4481539608,23.8677256226
378,36047058900,04001,43874,48025,63081,30.4481539608,23.8677256226
379,36047059100,04001,43874,48025,63081,30.4481539608,23.8677256226
380,36047059300,04001,43874,48025,63081,30.4481539608,23.8677256226
381,36047028501,04002,30383,35432,45803,33.6659170797,22.6426216623
382,36047038900,04002,30383,35432,45803,33.6659170797,22.6426216623
383,36047039100,04002,30383,35432,45803,33.6659170797,22.6426216623
384,36047039300,04002,30383,35432,45803,33.6659170797,22.6426216623
385,36047039500,04002,30383,35432,45803,33.6659170797,22.6426216623
386,36047039700,04002,30383,35432,45803,33.6659170797,22.6426216623
387,36047039900,04002,30383,35432,45803,33.6659170797,22.6426216623
388,36047040100,04002,30383,35432,45803,33.6659170797,22.6426216623
389,36047040300,04002,30383,35432,45803,33.6659170797,22.6426216623
390,36047040500,04002,30383,35432,45803,33.6659170797,22.6426216623
391,36047040700,04002,30383,35432,45803,33.6659170797,22.6426216623
392,36047040900,04002,30383,35432,45803,33.6659170797,22.6426216623
393,36047041100,04002,30383,35432,45803,33.6659170797,22.6426216623
394,36047041300,04002,30383,35432,45803,33.6659170797,22.6426216623
395,36047041500,04002,30383,35432,45803,33.6659170797,22.6426216623
396,36047041700,04002,30383,35432,45803,33.6659170797,22.6426216623
397,36047041900,04002,30383,35432,45803,33.6659170797,22.6426216623
398,36047042100,04002,30383,35432,45803,33.6659170797,22.6426216623
399,36047042300,04002,30383,35432,45803,33.6659170797,22.6426216623
400,36047042500,04002,30383,35432,45803,33.6659170797,22.6426216623
401,36047042700,04002,30383,35432,45803,33.6659170797,22.6426216623
402,36047042900,04002,30383,35432,45803,33.6659170797,22.6426216623
403,36047043100,04002,30383,35432,45803,33.6659170797,22.6426216623
404,36047043300,04002,30383,35432,45803,33.6659170797,22.6426216623
405,36047043500,04002,30383,35432,45803,33.6659170797,22.6426216623
406,36047043700,04002,30383,35432,45803,33.6659170797,22.6426216623
407,36047043900,04002,30383,35432,45803,33.6659170797,22.6426216623
408,36047044100,04002,30383,35432,45803,33.6659170797,22.6426216623
409,36047044300,04002,30383,35432,45803,33.6659170797,22.6426216623
410,36047044500,04002,30383,35432,45803,33.6659170797,22.6426216623
411,36047044700,04002,30383,35432,45803,33.6659170797,22.6426216623
412,36047045300,04002,30383,35432,45803,33.6659170797,22.6426216623
413,36047048500,04002,30383,35432,45803,33.6659170797,22.6426216623
414,36047048900,04002,30383,35432,45803,33.6659170797,22.6426216623
415,36047049300,04002,30383,35432,45803,33.6659170797,22.6426216623
416,36047023300,04003,30037,38295,49713,39.5791845191,22.9678353751
417,36047024100,04003,30037,38295,49713,39.5791845191,22.9678353751
418,36047024300,04003,30037,38295,49713,39.5791845191,22.9678353751
419,36047024500,04003,30037,38295,49713,39.5791845191,22.9678353751
420,36047024900,04003,30037,38295,49713,39.5791845191,22.9678353751
421,36047025100,04003,30037,38295,49713,39.5791845191,22.9678353751
422,36047025300,04003,30037,38295,49713,39.5791845191,22.9678353751
423,36047025500,04003,30037,38295,49713,39.5791845191,22.9678353751
